altitude,watershed,watercourse,station,decimal_latitude,decimal_longitude,total_alkalinity,weather_condition,in-situ_electrical_conductivity,true_color,nitrate,nitrite,total_dissolved_solids,total_suspended_solids,sulfide,air_temperature,year,month,day,day_of_week,week_of_year,acronym,agriculture,forest,mining,non_observed,other_non_forest_natural_formation,other_non_vegetated_area,urban_infrastructure,water,period,BOD,total_phosphorus,turbidity,pH,temperature,dissolved_oxygen,river_flow,health_index
824.0,Rio Grande,Rio Capivari,BG009,-21.28,-44.88,2.3,Bom,15.1,197.0,0.06,0.007,43.0,333.0,0.5,27.0,2006,3,8,2,10,GD1,5708.298211513238,1782.174965425535,0.7071827960815412,0.0,1132.10114447699,21.05852451300049,17.14443729669189,96.5386209264557,Rainy,2.0,0.2,279.0,6.7,22.9,7.7,41.871790322580644,0.5302598639455783
824.0,Rio Grande,Rio Capivari,BG009,-21.28,-44.88,9.1,Bom,28.1,36.0,0.1,0.004,34.0,3.0,0.5,20.0,2006,8,23,2,34,GD1,5708.298211513238,1782.174965425535,0.7071827960815412,0.0,1132.10114447699,21.05852451300049,17.14443729669189,96.5386209264557,Dry,2.0,0.03,5.59,6.7,18.8,8.5,22.455991935483873,0.46579387755102053
936.0,Rio Grande,Ribeirão Caieiro,BG010,-21.22,-43.9,16.2,Chuvoso,73.3,43.0,0.32,0.198,84.0,1045.0,0.5,25.0,2006,3,6,0,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,12.0,0.48,736.0,6.9,23.1,6.3,33.534255376344085,0.7658319727891157
1072.0,Rio Grande,Rio das Mortes,BG011,-21.25,-43.68,14.3,Nublado,32.4,30.0,0.18,0.004,37.0,55.0,0.5,27.0,2006,3,6,0,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,2.0,0.19,51.2,7.9,23.3,6.9,33.534255376344085,0.4870755102040818
1072.0,Rio Grande,Rio das Mortes,BG011,-21.25,-43.68,7.8,Bom,29.3,39.0,0.26,0.007,29.0,4.0,0.5,20.0,2006,8,21,0,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.04,7.6,6.5,18.3,7.7,8.990153225806452,0.475865986394558
935.0,Rio Grande,Rio das Mortes,BG012,-21.27,-43.88,6.2,Chuvoso,29.2,120.0,0.15,0.006,53.0,377.0,0.5,24.0,2006,3,6,0,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,2.0,0.19,184.0,6.9,22.8,7.4,33.534255376344085,0.545757142857143
935.0,Rio Grande,Rio das Mortes,BG012,-21.27,-43.88,9.6,Bom,44.1,33.0,0.41,0.013,36.0,6.0,0.5,25.0,2006,8,21,0,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.06,6.85,6.7,20.2,7.8,8.990153225806452,0.46931836734693894
927.0,Rio Grande,Rio das Mortes,BG013,-21.17,-44.0,6.3,Chuvoso,27.7,123.0,0.18,0.015,63.0,495.0,0.5,22.0,2006,3,7,1,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,3.0,0.24,336.0,7.0,21.3,6.9,33.534255376344085,0.5156455782312926
927.0,Rio Grande,Rio das Mortes,BG013,-21.17,-44.0,16.5,Nublado,65.8,22.0,0.68,0.071,49.0,8.0,0.5,14.0,2006,8,22,1,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,4.0,0.12,9.63,6.7,15.8,6.7,8.990153225806452,0.4891782312925172
924.0,Rio Grande,Rio das Mortes,BG014,-21.2,-43.97,3.1,Chuvoso,25.1,179.0,0.15,0.016,51.0,418.0,0.5,22.0,2006,3,7,1,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,3.0,0.4,311.0,6.8,20.7,7.3,33.534255376344085,0.5643897959183674
924.0,Rio Grande,Rio das Mortes,BG014,-21.2,-43.97,12.5,Nublado,54.3,29.0,0.53,0.061,42.0,4.0,0.5,12.0,2006,8,22,1,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.1,6.52,6.5,15.5,7.3,8.990153225806452,0.48422448979591853
880.0,Rio Grande,Rio das Mortes,BG015,-21.07,-44.32,9.6,Nublado,41.2,67.0,0.16,0.011,43.0,270.0,0.5,22.0,2006,3,7,1,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,2.0,0.25,155.0,7.0,22.4,7.0,33.534255376344085,0.5123455782312927
880.0,Rio Grande,Rio das Mortes,BG015,-21.07,-44.32,16.3,Nublado,60.0,27.0,0.5,0.027,47.0,4.0,0.5,17.0,2006,8,22,1,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.08,9.66,6.7,17.7,6.9,8.990153225806452,0.4822863945578233
853.0,Rio Grande,Rio das Mortes,BG017,-21.13,-44.74,9.3,Bom,35.3,134.0,0.12,0.008,49.0,316.0,0.5,29.0,2006,3,8,2,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,3.0,0.17,197.0,7.0,24.5,6.5,33.534255376344085,0.5172469387755104
853.0,Rio Grande,Rio das Mortes,BG017,-21.13,-44.74,14.8,Bom,51.5,28.0,0.73,0.005,43.0,26.0,0.5,28.0,2006,8,23,2,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.06,18.0,6.8,21.9,7.6,8.990153225806452,0.47398027210884375
784.0,Rio Grande,Rio Grande,BG019,-21.17,-45.13,7.3,Bom,30.8,90.0,0.13,0.003,42.0,36.0,0.5,25.0,2006,3,8,2,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,2.0,0.09,64.8,6.9,25.1,7.3,33.534255376344085,0.45980000000000015
784.0,Rio Grande,Rio Grande,BG019,-21.17,-45.13,9.0,Bom,31.4,19.0,0.16,0.005,30.0,4.0,0.5,17.0,2006,8,23,2,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.04,4.45,6.8,19.1,7.4,8.990153225806452,0.45461428571428586
765.0,Rio Grande,Rio Jacaré,BG021,-21.01,-45.21,5.3,Bom,27.2,230.0,0.09,0.006,70.0,163.0,0.5,24.0,2006,3,8,2,10,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Rainy,3.0,0.15,213.0,6.7,21.9,5.7,33.534255376344085,0.5173591836734696
765.0,Rio Grande,Rio Jacaré,BG021,-21.01,-45.21,13.8,Nublado,46.1,38.0,0.37,0.005,46.0,36.0,0.5,14.0,2006,8,23,2,34,GD2,8050.733395162093,1713.748976665681,3.413224106201167,0.0,615.0564603731144,19.32198337353517,102.0288996430046,52.61463967706313,Dry,2.0,0.06,28.2,6.6,16.4,7.7,8.990153225806452,0.458587755102041
797.0,Rio Grande,Rio Formiga,BG023,-20.49,-45.45,17.1,Nublado,60.3,197.0,0.1,0.031,95.0,136.0,0.5,27.0,2006,3,16,3,11,GD3,12401.722157086,2160.328000097012,0.2668987122802734,0.0,261.1348020109273,12.27382510455323,108.9663240312502,1301.233212465476,Rainy,7.0,0.18,106.0,6.9,24.6,6.1,305.4201370967742,0.47701088435374167
797.0,Rio Grande,Rio Formiga,BG023,-20.49,-45.45,49.3,Bom,168.0,19.0,0.04,0.02,103.0,21.0,0.5,25.0,2006,8,31,3,35,GD3,12401.722157086,2160.328000097012,0.2668987122802734,0.0,261.1348020109273,12.27382510455323,108.9663240312502,1301.233212465476,Dry,13.0,0.88,1.0,7.4,25.1,4.2,254.74700806451614,0.49184217687074844
929.0,Rio Grande,Rio Verde (GD4),BG025,-22.33,-44.91,0.7,Bom,12.9,22.0,0.08,0.003,27.0,1.0,0.5,24.0,2006,3,10,4,10,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.04,2.84,6.7,18.9,8.3,42.611379928315415,0.4528183673469389
929.0,Rio Grande,Rio Verde (GD4),BG025,-22.33,-44.91,5.7,Bom,19.9,25.0,0.15,0.003,28.0,1.0,0.5,13.0,2006,8,25,4,34,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.02,1.81,6.9,12.8,9.0,11.747351254480286,0.45717346938775527
884.0,Rio Grande,Rio Verde (GD4),BG027,-22.22,-44.97,7.2,Bom,32.8,28.0,0.1,0.007,40.0,36.0,0.5,25.0,2006,3,10,4,10,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.1,29.7,6.5,22.0,6.2,42.611379928315415,0.4896346938775512
884.0,Rio Grande,Rio Verde (GD4),BG027,-22.22,-44.97,11.2,Bom,43.8,32.0,0.36,0.012,45.0,6.0,0.5,17.0,2006,8,25,4,34,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.08,6.08,7.0,15.2,7.4,11.747351254480286,0.47063537414966
863.0,Rio Grande,Rio Verde (GD4),BG028,-22.06,-45.05,6.6,Bom,33.0,59.0,0.12,0.011,38.0,51.0,0.5,31.0,2006,3,10,4,10,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.09,40.0,6.6,24.2,6.0,42.611379928315415,0.4713163265306124
863.0,Rio Grande,Rio Verde (GD4),BG028,-22.06,-45.05,12.6,Bom,45.7,24.0,0.31,0.012,43.0,9.0,0.5,24.0,2006,8,25,4,34,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.07,7.38,6.9,18.6,5.9,11.747351254480286,0.4759034013605444
861.0,Rio Grande,Rio Baependi,BG029,-21.87,-45.05,4.6,Bom,24.2,13.0,0.1,0.005,29.0,36.0,0.5,29.0,2006,3,10,4,10,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.07,30.7,6.6,23.7,6.8,42.611379928315415,0.4651428571428573
861.0,Rio Grande,Rio Baependi,BG029,-21.87,-45.05,8.8,Bom,29.3,33.0,0.22,0.007,33.0,7.0,0.5,23.0,2006,8,25,4,34,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.04,6.56,7.1,18.0,7.8,11.747351254480286,0.4612816326530614
1003.0,Rio Grande,Rio Lambari (GD4),BG030,-22.22,-45.27,11.9,Bom,43.6,28.0,0.12,0.004,46.0,30.0,0.5,28.0,2006,3,10,4,10,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.13,29.0,6.9,23.0,7.0,42.611379928315415,0.4857959183673471
1003.0,Rio Grande,Rio Lambari (GD4),BG030,-22.22,-45.27,16.1,Bom,49.5,25.0,0.16,0.004,48.0,11.0,0.5,24.0,2006,8,25,4,34,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,13.0,0.12,7.71,7.1,18.1,7.4,11.747351254480286,0.48944013605442194
836.0,Rio Grande,Rio Lambari (GD4),BG031,-21.78,-45.21,10.0,Bom,39.5,67.0,0.18,0.006,53.0,53.0,0.5,23.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.02,53.5,7.1,22.2,6.7,42.611379928315415,0.4766142857142859
836.0,Rio Grande,Rio Lambari (GD4),BG031,-21.78,-45.21,13.1,Chuvoso,44.6,45.0,0.33,0.011,46.0,7.0,0.5,16.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.06,7.84,7.2,16.3,7.8,11.747351254480286,0.47578367346938794
836.0,Rio Grande,Rio Verde (GD4),BG032,-21.7,-45.26,7.9,Bom,32.2,50.0,0.17,0.005,41.0,33.0,0.5,25.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.13,30.5,6.9,23.6,7.0,42.611379928315415,0.47169795918367363
836.0,Rio Grande,Rio Verde (GD4),BG032,-21.7,-45.26,11.0,Nublado,39.7,42.0,0.34,0.008,44.0,6.0,0.5,20.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.07,10.3,7.2,18.5,7.9,11.747351254480286,0.46707346938775524
832.0,Rio Grande,Rio do Peixe (GD4),BG033,-21.67,-45.32,7.7,Nublado,38.6,75.0,0.15,0.005,48.0,87.0,0.5,28.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.13,72.9,6.7,24.4,6.1,42.611379928315415,0.49198435374149674
832.0,Rio Grande,Rio do Peixe (GD4),BG033,-21.67,-45.32,15.3,Nublado,81.7,31.0,0.2,0.018,67.0,15.0,0.5,22.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,3.0,0.24,14.2,7.0,19.4,6.2,11.747351254480286,0.47854489795918387
861.0,Rio Grande,Rio do Peixe (GD4),BG034,-21.65,-45.12,10.5,Bom,38.1,88.0,0.14,0.004,50.0,83.0,0.5,27.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.1,66.8,6.8,23.0,6.6,42.611379928315415,0.4779836734693879
861.0,Rio Grande,Rio do Peixe (GD4),BG034,-21.65,-45.12,15.8,Nublado,46.9,46.0,0.07,0.004,49.0,7.0,0.5,22.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.04,2.92,7.2,18.0,7.9,11.747351254480286,0.47151836734693897
831.0,Rio Grande,Rio Verde (GD4),BG035,-21.64,-45.36,6.0,Bom,33.8,52.0,0.15,0.004,41.0,53.0,0.5,29.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.12,43.0,6.7,25.8,6.5,42.611379928315415,0.47353877551020424
831.0,Rio Grande,Rio Verde (GD4),BG035,-21.64,-45.36,11.7,Nublado,42.2,39.0,0.28,0.008,47.0,10.0,0.5,21.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.06,11.6,7.1,20.3,6.9,11.747351254480286,0.4910340136054423
831.0,Rio Grande,Rio Palmela,BG036,-21.64,-45.4,6.9,Bom,30.6,56.0,0.11,0.005,33.0,46.0,0.5,29.0,2006,3,13,0,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.06,39.7,6.6,25.1,6.5,42.611379928315415,0.48150816326530627
831.0,Rio Grande,Rio Palmela,BG036,-21.64,-45.4,10.2,Nublado,30.8,65.0,0.16,0.008,36.0,1.0,0.5,23.0,2006,8,28,0,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.06,9.6,7.0,19.4,7.5,11.747351254480286,0.47627755102040836
805.0,Rio Grande,Rio Verde (GD4),BG037,-21.61,-45.52,8.9,Nublado,34.2,57.0,0.2,0.007,39.0,41.0,0.5,27.0,2006,3,14,1,11,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Rainy,2.0,0.1,31.8,7.0,24.5,7.2,42.611379928315415,0.4678367346938777
805.0,Rio Grande,Rio Verde (GD4),BG037,-21.61,-45.52,12.7,Bom,48.2,20.0,0.54,0.027,39.0,20.0,0.5,25.0,2006,8,29,1,35,GD4,5295.518274773831,1376.024883315374,6.522973168518145,0.0,86.71927592260712,4.538548351684569,71.20422833880605,41.0177907401829,Dry,2.0,0.09,0.91,7.4,21.4,7.6,11.747351254480286,0.4743020408163267
873.0,Rio Grande,Rio Sapucaí,BG039,-22.51,-45.39,8.4,Nublado,32.7,20.0,0.2,0.007,27.0,25.0,0.5,21.0,2006,3,15,2,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.07,13.3,6.9,19.6,8.0,54.10224565756824,0.45820612244897974
873.0,Rio Grande,Rio Sapucaí,BG039,-22.51,-45.39,12.1,Bom,43.3,20.0,0.6,0.009,42.0,4.0,0.5,10.0,2006,8,30,2,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.07,4.74,7.3,13.4,9.1,14.032414392059554,0.46426734693877564
835.0,Rio Grande,Rio Sapucaí,BG041,-22.37,-45.55,12.0,Chuvoso,42.6,30.0,0.18,0.009,39.0,63.0,0.5,23.0,2006,3,15,2,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.12,40.9,6.8,21.8,5.9,54.10224565756824,0.4753346938775512
835.0,Rio Grande,Rio Sapucaí,BG041,-22.37,-45.55,14.3,Bom,55.8,16.0,0.44,0.025,53.0,37.0,0.5,18.0,2006,8,30,2,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,6.0,0.18,35.3,7.0,16.3,5.5,14.032414392059554,0.4819945578231294
825.0,Rio Grande,Rio Sapucaí,BG043,-22.22,-45.87,11.3,Bom,44.1,43.0,0.19,0.007,46.0,93.0,0.5,29.0,2006,3,14,1,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.17,57.4,6.8,24.4,5.6,54.10224565756824,0.48866938775510216
825.0,Rio Grande,Rio Sapucaí,BG043,-22.22,-45.87,13.9,Bom,55.7,19.0,0.61,0.02,45.0,22.0,0.5,21.0,2006,8,29,1,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.11,9.47,7.1,20.9,6.6,14.032414392059554,0.47080000000000016
848.0,Rio Grande,Rio Sapucaí-Mirim,BG044,-22.29,-45.89,12.4,Nublado,40.6,59.0,0.14,0.005,58.0,67.0,0.5,24.0,2006,3,15,2,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.18,62.1,7.0,22.8,6.8,54.10224565756824,0.4794204081632654
848.0,Rio Grande,Rio Sapucaí-Mirim,BG044,-22.29,-45.89,13.2,Bom,46.3,37.0,0.37,0.02,46.0,9.0,0.5,20.0,2006,8,30,2,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.09,13.6,7.2,18.1,7.5,14.032414392059554,0.4794428571428573
818.0,Rio Grande,Rio Sapucaí-Mirim,BG045,-22.21,-45.9,11.5,Nublado,42.5,58.0,0.14,0.006,42.0,43.0,0.5,26.0,2006,3,15,2,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.09,39.6,6.8,23.0,6.2,54.10224565756824,0.48785374149659877
818.0,Rio Grande,Rio Sapucaí-Mirim,BG045,-22.21,-45.9,13.9,Bom,49.7,36.0,0.36,0.019,43.0,12.0,0.5,20.0,2006,8,30,2,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.11,9.69,7.1,19.4,6.2,14.032414392059554,0.480722448979592
831.0,Rio Grande,Rio Sapucaí,BG047,-22.06,-45.7,11.2,Bom,42.5,62.0,0.17,0.007,45.0,62.0,0.5,29.0,2006,3,14,1,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.13,54.1,6.6,24.8,5.9,54.10224565756824,0.4782306122448981
831.0,Rio Grande,Rio Sapucaí,BG047,-22.06,-45.7,14.0,Bom,53.1,22.0,0.52,0.025,59.0,8.0,0.5,23.0,2006,8,29,1,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.12,1.36,7.2,21.5,6.6,14.032414392059554,0.46945306122449
790.0,Rio Grande,Rio Sapucaí,BG049,-21.58,-45.67,7.7,Nublado,37.5,136.0,0.15,0.011,53.0,81.0,0.5,29.0,2006,3,14,1,11,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Rainy,2.0,0.18,80.1,6.8,24.8,6.4,54.10224565756824,0.48667142857142875
790.0,Rio Grande,Rio Sapucaí,BG049,-21.58,-45.67,11.9,Bom,47.3,20.0,0.56,0.01,44.0,10.0,0.5,23.0,2006,8,29,1,35,GD5,6918.020960099421,1784.693730055289,0.0,0.0,3.774024438659669,4.761270543212886,81.96593700872654,29.73957701556398,Dry,2.0,0.07,8.51,7.3,20.8,7.8,14.032414392059554,0.46662448979591853
676.0,Rio Grande,Rio Grande,BG051,-20.69,-46.36,9.9,Nublado,34.3,14.0,0.06,0.003,30.0,11.0,0.5,27.0,2006,3,16,3,11,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Rainy,2.0,0.02,1.58,6.9,26.2,6.4,311.5599569892473,0.4543448979591838
676.0,Rio Grande,Rio Grande,BG051,-20.69,-46.36,10.6,Bom,35.8,13.0,0.08,0.002,29.0,4.0,0.5,24.0,2006,8,31,3,35,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Dry,2.0,0.05,2.48,7.2,21.8,7.0,110.88115053763441,0.4584904761904764
701.0,Rio Grande,Ribeirão da Bocaina,BG053,-20.69,-46.6,27.3,Nublado,87.3,30.0,0.09,0.04,66.0,78.0,0.5,26.0,2006,3,16,3,11,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Rainy,6.0,0.17,38.9,6.8,23.5,3.7,311.5599569892473,0.5116047619047621
701.0,Rio Grande,Ribeirão da Bocaina,BG053,-20.69,-46.6,44.3,Bom,133.0,35.0,0.03,0.006,78.0,11.0,0.5,22.0,2006,8,31,3,35,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Dry,4.0,0.42,18.9,7.1,18.5,0.8,110.88115053763441,0.5098761904761906
680.0,Rio Grande,Rio São João (GD7),BG055,-20.62,-46.84,20.7,Bom,68.8,102.0,0.16,0.016,69.0,134.0,0.5,24.0,2006,3,16,3,11,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Rainy,2.0,0.11,118.0,7.1,22.6,6.6,311.5599569892473,0.5171945578231294
680.0,Rio Grande,Rio São João (GD7),BG055,-20.62,-46.84,25.3,Bom,87.8,25.0,0.43,0.019,69.0,34.0,0.5,16.0,2006,8,31,3,35,GD7,7137.960701123992,1455.239073312958,6.233435971862805,0.0,786.7331036563272,10.66726891552734,56.31044328405728,304.0954214993285,Dry,2.0,0.1,22.6,7.4,18.8,7.2,110.88115053763441,0.4757387755102042
503.0,Rio Grande,Córrego Gameleiras,BG057,-20.01,-47.88,31.8,Bom,137.0,29.0,0.07,0.002,95.0,1.0,0.5,29.0,2006,3,28,1,13,GD8,15617.88341171738,1768.667353320214,11.3184377868044,0.0,360.3589560618203,12.71930023205567,105.8752890181836,797.0186378461367,Rainy,2.0,0.24,1.91,6.6,25.4,0.8,1347.6666774193548,0.5000510204081634
503.0,Rio Grande,Córrego Gameleiras,BG057,-20.01,-47.88,39.9,Bom,216.0,29.0,0.01,0.002,141.0,1.0,0.5,29.0,2006,9,26,1,39,GD8,15617.88341171738,1768.667353320214,11.3184377868044,0.0,360.3589560618203,12.71930023205567,105.8752890181836,797.0186378461367,Dry,2.0,1.32,4.2,6.7,24.4,0.5,834.09764,0.6242986394557825
799.0,Rio Grande,Rio Uberaba,BG058,-19.66,-47.83,39.2,Nublado,84.4,22.0,0.06,0.003,56.0,24.0,0.5,30.0,2006,3,28,1,13,GD8,15617.88341171738,1768.667353320214,11.3184377868044,0.0,360.3589560618203,12.71930023205567,105.8752890181836,797.0186378461367,Rainy,2.0,0.1,21.9,7.5,24.2,7.1,1347.6666774193548,0.48606530612244914
799.0,Rio Grande,Rio Uberaba,BG058,-19.66,-47.83,27.5,Bom,70.0,32.0,0.01,0.002,53.0,2.0,0.5,27.0,2006,9,26,1,39,GD8,15617.88341171738,1768.667353320214,11.3184377868044,0.0,360.3589560618203,12.71930023205567,105.8752890181836,797.0186378461367,Dry,2.0,0.05,4.37,7.6,25.4,7.2,834.09764,0.4743244897959185
511.0,Rio Grande,Rio Uberaba,BG059,-19.92,-48.39,21.2,Bom,56.0,159.0,0.17,0.016,64.0,201.0,0.5,28.0,2006,3,28,1,13,GD8,15617.88341171738,1768.667353320214,11.3184377868044,0.0,360.3589560618203,12.71930023205567,105.8752890181836,797.0186378461367,Rainy,3.0,0.31,211.0,7.3,24.8,6.7,1347.6666774193548,0.7984503401360544
